,Worried,TimeWorried,SocDisBelief,LockBelief,Stockpile,leftHome1Week,numPeople1Week,pubSpace2Weeks,SocDisPrac,NatGovTrust,LocGovTrust,Traveled,FollowNews,Am always worried about something; Rarely worry,Am nervous or tense most of the time; Am relaxed most of the time,Am afraid of many things; Am easily frightened,Get stressed out easily; Remain calm under pressure,Get irritated easily; Get angry easily,Am often down in the dumps; Often feel blue,Have a dark outlook on the future; Tend to feel very hopeless,Blame myself when something goes wrong; Am often troubled by feelings of guilt,Feel that my life lacks direction; Am happy with my life,Have a low opinion of myself; Think highly of myself,Avoid changes; Adapt easily to new situations,Take offence easily; My feelings are easily hurt,Need the approval of others; Need reassurance,Feel isolated from other people; Often feel lonely,Hate to hear about the successes of others; Am happy to see others doing well for themselves,Often feel that others misunderstand me; Feel that people are against me,Worry about what people think of me; Am not embarrassed easily,Enjoy social gatherings; Prefer to be alone,Having good friends is important for me; Have no need for close friendships,Act as a leader; See myself as a good leader,Radiate joy; Smile a lot,Find that nothing excites me; Am often bored,Am usually active and full of energy; Often feel tired,Love dangerous situations; Take risks,Am always joking; Have a great sense of humor,Talk a lot; Talking with others energizes me,Love excitement; Have a lot of fun,Am skilled in handling social situations; Find it difficult to approach others,Dont mind being the center of attention; Like to stand out in a crowd,Experience my emotions intensely; Am not easily affected by my emotions,Am full of ideas; Love to think up new ways of doing things,Am open about my feelings; Have difficulty showing affection,Love to learn new things; Am interested in many things,Dislike routine; Prefer variety to routine,Believe in the importance of art; Do not like poetry,Have a vivid imagination; Love to daydream,Find political discussions interesting; Avoid philosophical discussions,Am interested in science; Like to solve complex problems,Spend time reflecting on things; Often think about my experiences and emotions,Want to be in charge; Would like to have more power than other people,Enjoy cooperating with others; Like being part of a team,Am friendly with most people; Like most people,Believe that others have good intentions; Trust others,Cheat to get ahead; Often tell lies,Am quick to judge others; Accept people as they are,Find it easy to manipulate others; Have a natural talent for influencing people,Take advantage of others; Use others to get what I want,Insist on getting my way; Feel frustrated when I dont get my own way,Care about others; Love to help others,Believe that I am better than others; See myself as an average person,Find it hard to forgive others; Get back at people who insult me,Snap at people; Yell at people,Would like for other people to be afraid of me; Enjoy hurting others,Try to out do others; Like to compete and do everything I can to win,Demand a lot from others; Am hard to satisfy,Am quick to correct others; Believe that I am always right,Love order and regularity; Do things in a logical order,Cant make up my mind; Postpone decisions,Keep things tidy; Leave a mess in my room,Start tasks right away; Find it difficult to get down to work,Work hard; Push myself very hard to succeed,Keep my promises; Break my promises,Dont quit a task before it is finished; Often stop working if it becomes too hard,Act without thinking; Make rash decisions,Continue until everything is perfect; Want every detail taken care of,Buy only the things I need; Spend more money than I should,Am able to stand up for myself; Let others take advantage of me,Am able to control my cravings; Easily resist temptations,Am willing to accept responsibilities; Avoid responsibilities,Can maintain interest in something for a long time; My interests change quickly,Am an extremely loyal person; Switch my loyalties when I feel like it,Am always on time; Hardly ever finish things on time,Am easy to fool; Let myself be influenced by others,Am easily distracted; Often forget things,Learn quickly; Am good at many things,Enjoy flirting; Dont think much about sex,Am a spiritual person; Dont consider myself religious,Wear stylish clothing; Love to look my best,Love luxury; Am mainly interested in money,Believe in the power of fate; Believe that all events can be explained scientifically,Am always busy; Have too many things to do,Rebel against authority; Like to be viewed as proper and conventional,Believe in the importance of tradition; Think good manners are very important,Treat all people equally; Treat all ethnicities and religions equally,Feel thankful for what I have received in life; Have been richly blessed in my life,Am quick to admit making a mistake; Easily apologize when I have been wrong,Dislike talking about myself; Dont like to talk about my achievements,Am good at understanding others feelings; Know how to comfort others,Get suspicious when someone treats me nicely; Often feel that others laugh or talk about me,Dont hesitate to express an unpopular opinion; Tell others what I really think,Am usually a patient person; Hate waiting for anything,Am good at saving money,Cry easily,Like to read,Consider myself good-looking,Support liberal political candidates,Make friends easily,Get deeply immersed in music,Have strong sexual urges
467,6,5,6,6,1,2,2,2,6,6,6,1,4,-0.712671998,-1.509787056,-1.474902934,-1.41198711,-1.795231079,1.248252728,1.089802532,0.907589981,1.597834492,0.916013805,0.226602149,-1.920228294,-2.503665101,0.216683739,-0.471192378,-0.741907877,-0.125394488,-2.027934139,-2.583027925,-1.810602249,-1.102143639,-0.31149721,-0.812524815,-0.712772324,-0.619624789,-1.829283338,0.595445746,-1.444769604,-1.426612402,-1.180960538,0.598748409,-1.434624727,0.89464556,-0.696143713,1.243270287,1.091312109,1.165077658,0.999381374,0.831890914,-1.91255128,0.089080994,-0.649424538,-0.652497978,0.640437943,-1.447281281,-0.13862834,-1.19006624,-2.03025695,-0.403832223,-1.355845929,-1.620871081,-1.261902516,-0.784748642,-1.901473995,-1.945118077,-2.133087415,1.523441859,-1.659475131,1.35222694,-1.926274105,-1.86209508,0.581051079,1.03855103,0.415978477,1.63388996,1.479887483,-1.147532853,-0.919325589,-3.117869631,-0.021133122,0.587697191,-1.534943185,0.87121252,1.056687398,0.567465702,0.266094228,0.400599897,-0.453047373,-1.64352499,0.024480656,-0.874605729,1.299972949,0.504488314,1.060608544,-0.699395032,-1.382994147,1.551396756,-0.105248242,-0.445051333,0.7596123,2.007188062,4.5,3,6,2.5,6,5.5,6,4
468,6,4,6,6,4,5,2,1,5,4,5,1,6,-0.975819246,0.919436733,0.969438919,0.925736024,0.108462208,0.105112528,1.658702035,0.970748864,0.825344162,1.965582987,1.779939407,-0.156252829,-0.303239413,0.894853064,-0.61019163,0.937415277,1.030923654,0.51207186,0.574758932,-1.626741417,-0.875567318,-0.273957908,-1.018187608,-1.025404031,-2.580665681,-0.956644622,-0.401022027,-0.31415746,0.589327494,-1.385361925,-0.091504731,-0.878515502,-0.836430197,-0.064441522,-0.856585362,-0.487281252,-1.17997281,-0.765205432,0.006776861,0.185845289,0.565641484,-0.790399276,1.199309838,0.93915926,-0.308697161,-1.176097396,1.072321724,-0.561889833,-0.460555788,-0.730736977,-0.228454707,-0.179744027,0.129310412,0.069333164,-0.679533488,-0.757537941,-0.793453002,-0.173918194,-0.196228073,-0.937252507,-1.389070163,1.12860561,-1.845813121,0.209084785,-1.55754045,0.032817896,-1.034498688,0.375456463,-0.028555275,0.010727345,0.437972068,-0.802300501,-0.693930894,-0.922450865,-1.476181706,0.075038742,0.400582178,-0.637937595,0.786115481,0.48930528,-0.065689452,-0.550737339,0.517386382,0.099965879,-0.901067693,0.194887578,1.122164667,0.59618919,0.768624706,-0.817701417,-0.274757357,4,1,1,1.5,2.5,3,5.5,4.5
469,4,4,5,6,1,1,2,1,4,5,4,1,4,1.033746865,1.344595508,1.945238152,1.759578754,0.48138653,1.059116008,1.846927312,1.808651525,0.825344162,1.125938684,1.986469541,0.454107635,1.437598762,1.450689543,-0.015477925,1.153876301,1.291238292,-1.767231405,NA,-0.897969869,-1.90337282,-0.845055004,-1.337771591,-1.412912304,-0.39478493,-1.646950684,-1.147182315,-1.449447647,-1.426612402,0.279097042,-2.03356447,-1.24337947,-1.001095398,-1.171026527,-1.275228469,-1.385795227,-1.36336455,-1.64700186,NA,0.428424935,2.287490355,NA,0.051437694,1.824803914,0.044001104,-1.385106646,1.613046047,-0.639068998,-0.736705537,-0.153981316,-0.227369481,0.89004902,-0.064157142,-0.286195664,0.809288454,0.332591903,0.494872462,-0.592913023,0.821852419,-0.54083721,-0.945586817,0.875907257,-0.118052455,-0.234912846,0.184402185,0.866486395,-1.292051206,-0.055836572,0.031065582,-0.905574228,0.066303222,0.146491795,-0.904706554,0.281137878,-1.564018451,-0.003512049,0.240906376,0.003004322,1.150604056,-0.086874642,-1.090290733,-0.550737339,-0.664587366,NA,0.258214741,-0.295038139,1.697912617,-0.548347446,0.733417791,-0.807506136,-0.273774528,4.5,5,2,NA,3.5,1,NA,3.5
470,5,5,6,6,4,2,3,1,6,2,2,2,6,0.160537433,-0.91262518,0.155916311,-1.22400206,-0.277486006,-1.252124035,-0.804276519,-0.649779557,-1.160606836,-1.043165438,-0.642568915,-0.133884187,-0.723822175,-1.168392419,0.438758565,-0.546392866,0.253908634,-0.074826823,-0.172180361,1.107819832,0.918441997,0.893262483,0.440402855,-0.325264051,-0.129364566,-0.255846777,1.093679633,0.262843719,-0.877341016,-0.341419086,0.348387089,0.963430882,0.292414133,0.711487987,-0.347467719,-0.680940217,-0.887333962,0.999381374,-0.265668943,0.744087081,-0.854343779,0.031155083,-1.118166429,-1.152739976,-0.808160259,-0.13862834,-0.079242145,-0.086303602,-0.403832223,1.072059941,-0.429154203,-0.615080511,-0.556233878,-0.324828268,1.016117024,0.150854829,1.263685792,1.273488673,1.35222694,1.635413635,1.271829914,1.12860561,1.055481999,1.092764297,1.63388996,1.246240016,0.322426144,0.80584655,0.588589041,0.65666141,0.732134392,1.09528409,0.660436859,1.29083924,0.567465702,0.456883592,0.56025798,-0.970756275,-0.32974459,-0.135297447,-0.073378557,-1.132778561,0.60943516,0.569634893,0.422052433,0.068930745,-0.353339482,-0.326797844,-0.19186852,0.092359519,-0.275740187,6,4,4,4,3.5,5,4,2
471,4,6,6,6,4,1,1,1,6,5,5,1,5,0.160537433,-0.315463304,-0.86240221,-0.472061857,0.101950262,-0.084024192,-1.185795479,0.131873522,-1.557797036,-1.253076513,0.020072015,-0.111515545,-0.723822175,-1.743112693,-1.030417289,-0.546392866,-0.347261407,0.12134301,0.045219372,1.288344774,1.493094856,1.286506981,0.440402855,-0.936245853,-0.538463779,0.294020176,0.843372148,0.830488813,-0.503380829,-0.757533828,0.55819453,0.972244155,0.593529846,-0.714236462,1.412976169,1.309746697,-0.33715874,1.219706238,-0.269557264,-0.558477101,-0.387479497,-0.790399276,-0.641631988,-0.928592736,-0.09565682,0.074169507,-1.19006624,0.16189162,-1.289005035,-0.730736977,0.169688607,-0.396175725,-0.784748642,-1.319889998,-0.671329096,0.514328976,1.263685792,1.108499673,1.557464146,1.833621284,1.486186194,0.833749432,1.460277891,0.868607607,1.402483377,1.447417471,0.579978662,-0.488032554,1.294410084,1.151005053,1.176021839,1.289441075,0.429724801,1.09695186,1.115231308,0.457149714,-0.717175014,0.471403738,-1.45008353,-1.055244979,0.535230927,-1.132778561,0.412439536,0.334800386,1.285285157,-0.176032113,-0.335467375,0.817738791,-0.560794769,-0.817701417,-0.276723016,6,2,6,5,2,5.5,5,4
472,6,4,6,6,4,1,1,1,6,1,3,3,4,-0.295565061,-0.487466405,-0.458471428,-1.036017009,0.48138653,-0.084024192,-0.237911219,0.390445675,-0.763416637,-0.903220119,-1.924800248,-0.111515545,0.576930863,0.536884607,0.438758565,0.937415277,0.041246103,-0.269385841,-0.70171992,1.104483941,0.099700132,0.500017986,0.439350026,1.343646611,-1.64072574,0.498734098,-0.901636998,0.642833129,1.337247869,0.498122365,0.828832789,0.411728294,0.317620307,0.54916792,0.903858525,0.398844911,-0.287728985,0.336418886,0.555556789,0.938752678,0.53655286,0.913958151,0.278838925,-0.916163723,0.051108013,0.484610813,-0.512164646,0.410086841,0.729128555,0.887866936,-1.421799424,0.671144234,0.473549401,0.27607203,-0.042638997,0.306671263,-1.302510265,0.016504186,-0.649371034,0.448184388,-0.014307767,-1.56700922,0.616824168,-1.351380548,0.38528463,1.278710027,0.215585846,0.590651506,0.177159497,0.935693698,0.293534867,-0.963468545,-0.433314239,-0.534676105,0.567465702,-0.307072231,0.560284558,-1.808936136,-1.45008353,0.673294787,0.527541821,0.911945468,-0.165649271,-0.61518996,-0.554264452,0.068930745,-0.335467375,0.362376712,0.414969499,0.992225175,0.350361185,5,3,5.5,5,5.5,4,6,2
473,5,5,6,6,5,1,1,2,6,4,4,5,4,0.152738322,-0.892337037,1.583826658,0.300353977,-1.036358543,-0.289800674,-0.995035999,-0.649779557,-0.741526567,-0.34345265,-0.849099049,0.431738992,-0.283737037,0.518000813,-0.261079549,-0.53591986,1.243586185,0.51207186,0.527388885,-1.265691534,1.493094856,-0.058566009,0.235792891,0.673226024,0.810575376,0.811749723,1.589532436,1.20580018,-0.690360922,1.3413198,0.348387089,-0.344439462,0.593529846,-0.299132584,0.532754225,1.309746697,-1.913539772,0.117087971,1.100448397,-0.761727697,-0.625759742,-0.790399276,-1.10730044,-0.467869243,-0.521737502,-0.967088146,-0.520312601,-1.782061728,-0.708343755,-0.338174322,-1.223270379,-0.184690204,-0.327719115,-1.694735128,-1.101395018,-1.250615285,-0.538924371,-0.808768783,-0.9318398,0.251321169,1.027932062,-0.219201805,-0.4290275,-0.678910477,-0.540341703,-1.68036917,0.322426144,-1.134520632,0.677265768,-1.440443118,-0.444514904,-0.553161949,-0.683962695,-1.116338245,-0.417504248,-0.689715449,-0.557499212,0.286513516,0.214748838,1.089696605,-0.466303038,-0.314888949,0.517386382,-0.145520946,-0.29604971,0.313893603,-1.176059445,1.27310087,-0.783435498,-0.332085106,0.97154841,4,5.5,4.5,3,1.5,1.5,5,2
474,6,6,6,6,5,1,1,1,6,5,5,1,6,0.376890013,0.301986715,-0.659493312,0.69679971,0.108462208,-1.449580635,-1.563090768,0.516763441,-0.951066702,-1.113131195,-1.055629184,1.441550218,1.686894894,-0.75377258,-0.540692004,-1.18530293,0.022837328,0.512608798,1.009558398,0.375712393,0.865903945,0.525044187,-0.181849666,-0.712772324,0.585735517,-0.492698105,1.341606034,1.210478223,0.957453234,1.549377171,0.368664029,-0.13116102,0.89464556,0.368755104,0.225035,0.411232722,0.029624741,0.778559536,1.100448397,0.389095885,-1.311511853,-0.269271713,-0.425096747,-1.152739976,0.616846618,-0.549069646,-0.969531012,-0.789280842,-0.984493504,0.679497286,-0.032638728,-0.829039121,-0.784748642,-0.156722005,-0.233058783,-1.432352358,-0.788225566,1.083066293,-0.401465279,1.239670553,1.042702848,1.12860561,0.836153084,0.872923356,0.415808768,0.908825128,-0.85230228,1.237139584,0.88298054,-0.172723543,0.587697191,0.534805764,-0.262411374,-0.093215396,1.115231308,0.265828105,-0.078436369,-0.317466637,-0.338702328,-1.055244979,-0.096445874,1.147793858,0.018448286,0.815121718,0.308968272,1.039856049,-0.970379454,0.583926314,-0.79870654,-1.262536604,-0.482474985,5,4,6,5,6,1.5,5,4.5
475,5,4,6,5,4,2,1,1,5,3,3,2,5,0.593242593,1.708889854,1.38091776,0.320829609,0.674360638,0.878299169,0.899887786,0.712176711,0.428153962,1.33584976,1.964944278,0.454107635,0.806724619,0.339016585,0.228645736,0.916469265,1.243586185,-0.660114692,-0.43695014,-1.081830702,-1.520270914,-1.085473104,-1.434777336,0.032524829,-0.885045153,-1.451992901,-0.899255914,-0.492457057,-1.052652214,-0.133361716,-2.053841409,-1.252192743,-1.388249275,-1.129340339,-1.057983782,-1.64139325,0.639617314,0.558731647,0.006776861,-0.584232099,1.032505767,1.134658918,1.9141115,0.229430502,0.690229035,-0.13862834,0.386272176,-0.799682948,0.481340588,0.030211689,0.168060768,0.678563499,0.473549401,0.256755728,0.792879672,0.514328976,0.494872462,-0.821485473,-0.076327965,-0.343973991,0.599219502,-1.061612514,-0.41209653,0.872923356,0.415808768,-0.233299583,-1.072176743,0.80584655,0.471550997,0.162317766,-0.15035258,-0.197836921,-0.924642952,-0.31394575,-0.854708593,-0.881303181,-0.876859675,-0.1818859,-0.145260868,0.048692059,-1.097979838,0.461166012,0.123395132,0.089313561,-0.755937113,0.558856461,1.122164667,-0.326797844,0.991265435,-0.37286623,-0.0660569,4.5,4,4.5,1,5,3.5,3.5,2.5
476,6,6,6,6,4,1,1,1,6,4,4,1,6,1.257898556,0.706857346,0.360712224,0.320829609,-0.077999953,1.848942411,1.846927312,1.752401943,0.637694096,1.965582987,0.932293606,0.476476277,0.386141857,0.715868836,0.369258939,0.30897822,0.448162389,-0.855210649,-0.70171992,-1.269027426,-0.545003464,0.259599885,-1.852419892,-1.83013997,-1.109885012,-0.492698105,-1.652559454,-0.11714569,-0.877341016,1.125950461,0.598748409,0.776592261,-0.00870158,0.332569607,1.073564406,0.411232722,0.163586726,-0.765702406,1.376782522,-1.523220086,-0.625759742,-0.189545684,-0.414230757,0.416290703,0.264148353,-1.381318049,-0.732699874,-0.541085621,0.729128555,-0.963283273,-1.222727767,-0.179744027,-0.784748642,-1.281257394,0.991503849,-0.965195654,-1.058436506,-1.227763612,-0.238896622,-1.332995589,-0.701688965,-1.061612514,-1.213222829,-0.234912846,-0.339459258,-0.402007027,-1.329729261,-1.78100871,-1.323159317,0.967554165,-1.038127474,-0.985461172,-1.376098869,-0.106636883,-0.180475199,-0.690513818,-0.717175014,-1.389846205,-1.090073824,0.14553767,-1.305975737,-0.959682145,0.031346354,-0.860676785,0.567183014,0.799356255,0.92542073,-0.33906072,-0.176597478,-1.939984666,1.385018008,3,3.5,5,2.5,5.5,3,2.5,3.5
477,5,5,4,2,2,2,1,1,4,3,4,1,3,-0.272167727,0.706857346,-0.253675515,0.758226605,1.240259067,-0.289800674,-0.994191265,-1.816322555,-0.763416637,-0.273486892,0.704238208,0.853558397,-0.303239413,-0.61255594,0.787870646,-0.9583689,-0.541515162,-0.464481798,-0.002150674,-1.626741417,0.117212816,1.096141282,0.438297198,-1.189438775,-1.334724871,-0.66527462,-0.653710596,0.450499403,0.408181848,-0.757533828,-0.341866051,0.033644416,0.317620307,0.115971294,0.225035,-0.911762616,-1.571471168,0.116590997,-2.46467698,-0.5670621,0.555945276,1.674263801,0.040571705,-0.67958747,0.264148353,-1.795547952,-0.512164646,-0.561889833,0.424617023,-0.326085999,0.565661469,0.671144234,-0.784748642,0.237439426,0.36281375,-0.498038949,0.500099898,0.676788154,0.128909241,0.249304525,-1.389070163,0.581051079,1.257879945,-0.454753787,-0.863320701,1.278710027,-0.557071707,0.374553515,-0.294585458,0.010727345,-0.893690272,-0.791304187,1.332636636,0.682334125,0.64117321,-2.028434467,-0.078480665,-0.872137303,-1.45008353,-0.086874642,-0.065689452,1.535821339,-3.173938215,0.569634893,-0.094377049,-1.619030876,0.487252588,-0.769897048,-0.576065811,0.102554801,-1.517131808,4,3.5,5.5,3,5,2.5,3.5,1
478,4,5,6,5,2,2,2,1,6,2,2,1,6,NA,1.622514152,0.306870848,1.113721075,0.101950262,0.250629953,0.127436165,-0.927134252,NA,0.076369502,0.020072015,-0.906184747,0.136845725,-1.182312221,NA,-0.741907877,-0.743343136,0.964111987,NA,0.29812135,0.099700132,-0.267097127,-0.502486477,0.062244222,NA,0.769120534,-0.403403111,0.238780775,0.665817224,-1.180960538,-0.337698649,0.204553657,-1.552914476,0.814029118,0.435974501,-0.487281252,1.323754521,0.117584946,NA,0.05626374,-0.571872589,NA,0.278838925,1.351651409,0.477188694,NA,0.698313316,NA,0.853712158,0.912043581,0.566746695,0.729143986,-0.521186668,-1.157644738,0.164189572,1.00740632,-0.273940868,0.549595152,-1.737070736,-0.342629562,-0.731230536,0.286194901,NA,0.204769035,0.38528463,NA,NA,-0.703227597,NA,NA,1.219816685,NA,-0.17478457,-1.133506122,-0.615902254,NA,0.879618444,NA,-0.892153494,NA,-0.473280088,1.667083105,-1.855346436,NA,NA,NA,-2.004327217,0.270046286,NA,NA,-0.695445161,NA,NA,NA,NA,6,4.5,NA,NA
479,6,4,6,5,4,3,5,1,4,2,3,1,6,NA,0.084184198,-1.331496457,0.112368926,-1.415794811,-1.723936053,-1.385123926,-2.09961387,NA,-1.043165438,-0.599518388,-1.660348986,-1.853288583,-1.540280678,NA,-2.03020101,-1.557175707,0.573920074,NA,-0.805043646,-0.109363505,1.355933264,0.332798636,-0.712772324,NA,-0.266338559,1.589532436,-0.136530592,-0.058765359,-0.553132441,1.502976391,-0.525174277,1.206180913,-0.774015398,1.178183101,0.654442934,1.323754521,0.999381374,NA,-1.43238104,-1.048433079,NA,-1.10730044,-1.014111118,-1.520663697,NA,-1.131152148,NA,-1.355485834,-0.546543972,-1.023656109,-0.126690452,-0.978216195,1.09142604,-1.945118077,-1.665930711,0.489645026,0.955873291,1.136250146,0.448184388,1.042702848,1.12860561,NA,1.536761928,-1.094727284,NA,NA,1.237139584,NA,NA,1.219816685,NA,0.708190868,1.354200287,1.754388239,NA,0.081230574,NA,0.772678873,NA,0.327947084,-0.293971624,1.035097595,NA,NA,NA,-0.358887291,-0.173052917,NA,NA,0.966295863,NA,NA,NA,NA,1.5,6,NA,NA
480,5,5,6,6,1,2,1,2,6,4,5,1,5,0.593242593,-0.487466405,0.975099963,0.69679971,-0.830360544,-0.100663954,-0.616895977,0.125936902,0.218613828,0.601154093,2.421055073,0.642648694,1.897186276,-0.452455506,-1.030417289,-0.514973847,1.252790572,-1.442109332,1.009558398,0.375712393,-1.502758229,0.702896785,-1.227008886,-0.295544658,0.095475293,0.542760989,-0.904018082,-1.25711392,-1.426612402,1.129606445,0.598748409,1.51513347,1.170555098,-1.544444217,0.516907956,1.078924298,1.165077658,0.778062562,1.376782522,-0.947808295,-0.397175705,0.331581879,-1.583834881,-1.152739976,0.257041444,0.898840717,-0.740847829,-1.285671285,-1.012855286,-0.939106628,-1.024198722,-0.831512209,-0.784748642,-0.324828268,1.016117024,0.514328976,1.003929724,-1.646758441,0.496715104,-0.938596936,-0.317288762,0.581051079,-0.403631046,-0.015071906,1.140552655,-0.635654494,-0.557071707,0.80584655,0.88298054,0.903833231,0.143809744,-0.402990218,-1.817586588,0.07382901,-0.58082579,1.030582296,-0.557490352,-1.254265469,-0.721106379,0.465093877,-0.265996245,0.870110818,-1.137729326,0.580287212,0.567183014,-0.657031701,-0.746827357,0.830001667,-0.621878937,0.769807581,1.592735636,5,6,6,3.5,6,2,6,5
481,5,5,6,6,4,1,1,1,6,5,5,1,4,0.144939211,0.89914859,-0.454697399,1.113721075,-0.071488007,0.483385968,-0.236221751,0.131873522,0.218613828,0.21631482,-0.642568915,-0.510966307,0.386141857,-0.216819895,0.858984223,-0.350877856,0.263113022,-0.855210649,0.092589419,0.014662511,-0.509978096,-0.654689305,-0.18606098,0.568630066,0.136055798,-1.042565057,-0.658472764,-0.121823733,0.408181848,-0.553132441,0.578471469,-0.878515502,1.170555098,-0.515730897,1.227424019,-0.268846665,0.823009055,-0.543886619,0.555556789,-0.389566502,-1.082927816,-1.311526839,-0.175963537,0.665295968,-0.668502335,0.69740866,0.378124221,0.151489514,0.148467275,0.078564979,-0.428068977,-0.396175725,-0.556233878,-0.512250833,-0.472704918,-0.575800867,-0.279168304,-0.605629713,0.000903596,-0.54083721,-0.50210347,-1.061612514,-1.230153799,0.653082416,-1.326133867,-1.479191714,-0.594749762,-0.918422641,-1.528874089,-0.850518074,-0.888402351,-1.168621843,-0.924642952,-0.715141998,-0.217328952,-0.307338354,-0.238138748,0.335823002,0.223706576,0.305315774,-0.697366253,-0.314888949,-0.861582991,0.825774037,0.510640933,1.289281972,1.131100721,0.386902463,-0.146055394,-1.050314292,-0.272791699,1.5,2.5,6,4,4.5,3,6,3
482,6,5,6,6,4,1,1,1,6,6,5,1,4,NA,0.853349175,-1.741088283,-0.222649911,0.674360638,1.830282758,-0.250703858,-1.708787331,NA,0.251297699,-0.001453249,-1.283266867,-1.163907313,-1.898249134,NA,-1.38081794,-0.743343136,0.183728161,NA,-0.069600315,-0.945618054,-2.701642715,-1.337771591,0.091963614,NA,0.078814472,-0.644186261,-0.511841959,-1.145639234,0.925205059,-0.337698649,1.664009527,0.102542758,0.02000686,1.178183101,0.617279499,0.505655329,0.337412835,NA,0.05626374,0.381248392,NA,-0.641631988,-0.540958612,-0.521737502,NA,-1.131152148,NA,-0.250886838,-0.326085999,-1.421256811,-0.554607671,-0.978216195,-0.033109349,-1.316427978,0.929644402,-0.263485995,-1.075517405,-0.505647501,-0.937252507,0.370092436,1.12860561,NA,0.209084785,0.647215351,NA,NA,1.668432619,NA,NA,1.219816685,NA,-0.17478457,-1.548123857,-0.141844155,NA,-1.036544336,NA,-1.64352499,NA,0.327947084,0.308986922,-2.433435242,NA,NA,NA,-1.181607254,1.156244693,NA,NA,0.135425351,NA,NA,NA,NA,5,5,NA,NA
483,5,5,6,6,6,2,1,1,6,2,2,1,2,-0.712671998,0.534854245,-0.048879602,-0.639571276,0.48138653,0.285929367,-0.238755954,-0.000380864,0.362483755,0.636136972,-0.229508646,0.1217628,0.366639481,0.357900379,0.298145361,0.947888284,0.642416144,-0.856284524,-0.219550407,-0.346387371,-0.109363505,-0.261444808,-0.183955323,0.255998358,0.176636303,-1.074702464,0.092449692,-0.881802553,0.244539546,0.713491704,-0.15233555,0.394101747,0.016504594,-0.533823646,0.394740881,0.642055122,0.639617314,0.558234673,0.275334343,-1.717885683,1.460585217,1.435085714,0.506240156,-0.231292991,-0.881542675,-1.172308799,-0.969531012,-0.06549939,-0.984493504,-0.522367327,0.167518155,0.469551066,-0.327719115,0.314704634,-0.05904778,-0.78345858,-1.047981634,-0.415207333,-0.769271143,0.647736466,0.14096537,0.581051079,-0.209698585,-0.019387655,-0.400507534,-1.044366792,-0.889980335,0.374553515,0.060121453,0.074448279,0.365753467,-0.791304187,0.189044544,-0.701720511,0.567465702,-0.499724454,-0.397805691,0.841184183,-0.905590102,-0.038451836,0.142306447,1.729835079,-1.150627394,0.815121718,-0.755937113,-0.167105984,1.336780712,-0.597398948,1.213906164,-0.342280387,-1.102679381,5.5,1.5,5,5,6,3,5.5,5
484,5,4,6,6,5,4,3,1,5,5,5,1,5,-0.287765949,0.241122286,0.973212948,0.508814659,0.667848692,0.302569128,0.330143549,-0.063539747,0.009073693,0.391243017,0.183551622,0.642648694,0.32763473,0.32013279,0.438758565,0.937415277,-1.170298366,-0.660114692,-0.389580094,0.379048285,0.064674764,-0.273957908,-0.18606098,0.896699553,0.095475293,0.013141957,0.09721186,-1.25711392,-0.322235183,0.297376962,0.598748409,-0.326812915,0.292414133,1.325097429,0.347202075,0.86048971,-1.046010825,0.779056511,0.828002593,-0.194900905,-0.625759742,0.472556617,0.711909408,0.453577742,-0.09565682,-0.552858243,0.165736948,-0.582694045,-0.127682474,-0.141892994,0.764190513,1.10400763,-0.556233878,0.631600858,0.801084063,-0.082723523,0.494872462,0.219643255,-0.974508349,-0.739044858,0.155736156,-1.609167045,0.616824168,-0.903067168,-0.108052675,-1.31048427,0.799853125,0.159358472,-0.528661546,0.042587812,-0.666458628,-0.985461172,0.21894914,-0.31394575,-0.143621445,0.457149714,0.081248293,0.101623294,-0.896632363,0.857284293,-0.081067663,0.267152272,0.701483939,-0.369703134,-1.102740354,-0.661494765,0.692932579,-0.092985367,1.006536477,-0.838091979,-0.894961753,2,2.5,2.5,3,2,3,5,4.5
485,5,3,6,5,3,2,3,1,5,4,4,5,5,1.041545976,0.939724876,-0.249901486,0.529290291,0.674360638,0.672522688,0.520903029,-0.063539747,0.825344162,0.181331941,0.454657547,0.687385979,0.347137106,0.913736858,0.928483849,0.720954254,0.633211756,0.51207186,0.092589419,0.01132662,-0.318427142,-0.489349808,-0.808313501,0.032524829,-0.39478493,-0.287984183,-0.403403111,-0.304801374,0.23287065,-0.549476457,-0.61250431,-1.065354123,-1.413455449,0.314476858,-0.193608107,0.180410323,-0.227911633,-0.765702406,0.286999307,-0.017405307,0.555945276,0.392830588,0.517106145,0.466006754,1.189692132,0.480822217,0.149441038,0.399684735,0.148467275,0.250669662,0.168603381,1.322912416,0.129310412,0.256755728,-0.249467566,0.306671263,-0.793453002,-0.592913023,-0.076327965,-0.541509425,-0.28774719,-1.314310867,-0.606028992,-0.015071906,-0.369983396,0.136585317,-0.85230228,-0.055836572,-0.617338274,-0.698927653,-0.078133979,0.534805764,0.439693,0.07382901,-1.202298903,-0.116815113,0.240897517,0.705603446,-0.334223459,0.121326267,-0.281374456,0.246234947,-0.362644895,0.815121718,-0.957609773,-1.868456798,0.710804686,-0.068459616,0.607068144,-0.605479104,-0.271808869,5,4.5,5,3.5,3.5,3,4,2.5
